category,variable,label,units,type
surgical_history,surg08_table,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 141px;"" border=""1""> <tbody> <tr style=""height: 31px; background-color: #c2e0f4;""> <td style=""height: 31px; width: 13.7553%;"" colspan=""2"">8.</td> </tr> <tr style=""height: 36px;""> <td style=""width: 4.17254%; height: 36px;"">Type of Surgery </td> <td style=""width: 9.58275%; height: 36px;"">{surg08_name}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Anatomical Location</td> <td style=""width: 9.58275%; height: 18px;"">{surg08_location}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Hospital</td> <td style=""width: 9.58275%; height: 18px;"">{surg08_hosp}</td> </tr> <tr style=""height: 20px;""> <td style=""width: 4.17254%; height: 20px;"">Doctor's Name</td> <td style=""width: 9.58275%; height: 20px;"">{surg08_doc}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Year of Surgery</td> <td style=""width: 9.58275%; height: 18px;"">{surg08_year}</td> </tr> </tbody> </table></div>",,
surgical_history,surg08_name,8. Type of Surgery,,String
surgical_history,surg08_not_listed,8. Please list type of surgery:,,
surgical_history,surg08_year,8. Year of Surgery,,Datetime
surgical_history,surg08_location,8. Anatomical location of surgery,,String
surgical_history,surg08_loc_not_listed,8. Please list anatomical location of surgery:,,
surgical_history,surg08_doc,8. Doctor performing surgery,,
surgical_history,surg08_hosp,8. Hospital/location of surgery,,
surgical_history,surg08_implant,8. Were implants used?,,String
surgical_history,surg08_implant_desc,8. Please list the number and type of all possible implants associated with this surgery:,,
surgical_history,surg08_specs,8. Select implant specifications:,,String
surgical_history,surg08_specs2,8. Select implant specifications:,,String
surgical_history,surg08_specs3,8. Select implant specifications:,,String
surgical_history,surg08_specs4,8. Select implant specifications:,,String
surgical_history,surg08_specs5,8. Select implant specifications:,,String
surgical_history,surg09,Add another surgery?,,String
surgical_history,surg09_table,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 141px;"" border=""1""> <tbody> <tr style=""height: 31px; background-color: #c2e0f4;""> <td style=""height: 31px; width: 13.7553%;"" colspan=""2"">9.</td> </tr> <tr style=""height: 36px;""> <td style=""width: 4.17254%; height: 36px;"">Type of Surgery </td> <td style=""width: 9.58275%; height: 36px;"">{surg09_name}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Anatomical Location</td> <td style=""width: 9.58275%; height: 18px;"">{surg09_location}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Hospital</td> <td style=""width: 9.58275%; height: 18px;"">{surg09_hosp}</td> </tr> <tr style=""height: 20px;""> <td style=""width: 4.17254%; height: 20px;"">Doctor's Name</td> <td style=""width: 9.58275%; height: 20px;"">{surg09_doc}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Year of Surgery</td> <td style=""width: 9.58275%; height: 18px;"">{surg09_year}</td> </tr> </tbody> </table></div>",,
surgical_history,surg09_name,9. Type of Surgery,,String
surgical_history,surg09_not_listed,9. Please list type of surgery:,,
surgical_history,surg09_year,9. Year of Surgery,,Datetime
surgical_history,surg09_location,9. Anatomical location of surgery,,String
surgical_history,surg09_loc_not_listed,9. Please list anatomical location of surgery:,,
surgical_history,surg09_doc,9. Doctor performing surgery,,
surgical_history,surg09_hosp,9. Hospital/location of surgery,,
surgical_history,surg09_implant,9. Were implants used?,,String
surgical_history,surg09_implant_desc,9. Please list the number and type of all possible implants associated with this surgery:,,
surgical_history,surg09_specs,9. Select implant specifications:,,String
surgical_history,surg09_specs2,9. Select implant specifications:,,String
surgical_history,surg09_specs3,9. Select implant specifications:,,String
surgical_history,surg09_specs4,9. Select implant specifications:,,String
surgical_history,surg09_specs5,9. Select implant specifications:,,String
surgical_history,surg10,Add another surgery?,,String
surgical_history,surg10_table,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 141px;"" border=""1""> <tbody> <tr style=""height: 31px; background-color: #c2e0f4;""> <td style=""height: 31px; width: 13.7553%;"" colspan=""2"">10.</td> </tr> <tr style=""height: 36px;""> <td style=""width: 4.17254%; height: 36px;"">Type of Surgery </td> <td style=""width: 9.58275%; height: 36px;"">{surg10_name}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Anatomical Location</td> <td style=""width: 9.58275%; height: 18px;"">{surg10_location}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Hospital</td> <td style=""width: 9.58275%; height: 18px;"">{surg10_hosp}</td> </tr> <tr style=""height: 20px;""> <td style=""width: 4.17254%; height: 20px;"">Doctor's Name</td> <td style=""width: 9.58275%; height: 20px;"">{surg10_doc}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Year of Surgery</td> <td style=""width: 9.58275%; height: 18px;"">{surg10_year}</td> </tr> </tbody> </table></div>",,
surgical_history,surg10_name,10. Type of Surgery,,String
surgical_history,surg10_not_listed,10. Please list type of surgery:,,
surgical_history,surg10_year,10. Year of Surgery,,Datetime
surgical_history,surg10_location,10. Anatomical location of surgery,,String
surgical_history,surg10_loc_not_listed,10. Please list anatomical location of surgery:,,
surgical_history,surg10_doc,10. Doctor performing surgery,,
surgical_history,surg10_hosp,10. Hospital/location of surgery,,
surgical_history,surg10_implant,10. Were implants used?,,String
surgical_history,surg10_implant_desc,10. Please list the number and type of all possible implants associated with this surgery:,,
surgical_history,surg10_specs,10. Select implant specifications:,,String
surgical_history,surg10_specs2,10. Select implant specifications:,,String
surgical_history,surg10_specs3,10. Select implant specifications:,,String
surgical_history,surg10_specs4,10. Select implant specifications:,,String
surgical_history,surg10_specs5,10. Select implant specifications:,,String
surgical_history,surg11,Add another surgery?,,String
surgical_history,surg11_table,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 141px;"" border=""1""> <tbody> <tr style=""height: 31px; background-color: #c2e0f4;""> <td style=""height: 31px; width: 13.7553%;"" colspan=""2"">11.</td> </tr> <tr style=""height: 36px;""> <td style=""width: 4.17254%; height: 36px;"">Type of Surgery </td> <td style=""width: 9.58275%; height: 36px;"">{surg11_name}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Anatomical Location</td> <td style=""width: 9.58275%; height: 18px;"">{surg11_location}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Hospital</td> <td style=""width: 9.58275%; height: 18px;"">{surg11_hosp}</td> </tr> <tr style=""height: 20px;""> <td style=""width: 4.17254%; height: 20px;"">Doctor's Name</td> <td style=""width: 9.58275%; height: 20px;"">{surg11_doc}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Year of Surgery</td> <td style=""width: 9.58275%; height: 18px;"">{surg11_year}</td> </tr> </tbody> </table></div>",,
surgical_history,surg11_name,11. Type of Surgery,,String
surgical_history,surg11_not_listed,11. Please list type of surgery:,,
surgical_history,surg11_year,11. Year of Surgery,,Datetime
surgical_history,surg11_location,11. Anatomical location of surgery,,String
surgical_history,surg11_loc_not_listed,11. Please list anatomical location of surgery:,,
surgical_history,surg11_doc,11. Doctor performing surgery,,
surgical_history,surg11_hosp,11. Hospital/location of surgery,,
surgical_history,surg11_implant,11. Were implants used?,,String
surgical_history,surg11_implant_desc,11. Please list the number and type of all possible implants associated with this surgery:,,
surgical_history,surg11_specs,11. Select implant specifications:,,String
surgical_history,surg11_specs2,11. Select implant specifications:,,String
surgical_history,surg11_specs3,11. Select implant specifications:,,String
surgical_history,surg11_specs4,11. Select implant specifications:,,String
surgical_history,surg11_specs5,11. Select implant specifications:,,String
surgical_history,surg12,Add another surgery?,,String
surgical_history,surg12_table,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 141px;"" border=""1""> <tbody> <tr style=""height: 31px; background-color: #c2e0f4;""> <td style=""height: 31px; width: 13.7553%;"" colspan=""2"">12.</td> </tr> <tr style=""height: 36px;""> <td style=""width: 4.17254%; height: 36px;"">Type of Surgery </td> <td style=""width: 9.58275%; height: 36px;"">{surg12_name}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Anatomical Location</td> <td style=""width: 9.58275%; height: 18px;"">{surg12_location}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Hospital</td> <td style=""width: 9.58275%; height: 18px;"">{surg12_hosp}</td> </tr> <tr style=""height: 20px;""> <td style=""width: 4.17254%; height: 20px;"">Doctor's Name</td> <td style=""width: 9.58275%; height: 20px;"">{surg12_doc}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Year of Surgery</td> <td style=""width: 9.58275%; height: 18px;"">{surg12_year}</td> </tr> </tbody> </table></div>",,
surgical_history,surg12_name,12. Type of Surgery,,String
surgical_history,surg12_not_listed,12. Please list type of surgery:,,
surgical_history,surg12_year,12. Year of Surgery,,Datetime
surgical_history,surg12_location,12. Anatomical location of surgery,,String
surgical_history,surg12_loc_not_listed,12. Please list anatomical location of surgery:,,
surgical_history,surg12_doc,12. Doctor performing surgery,,
surgical_history,surg12_hosp,12. Hospital/location of surgery,,
surgical_history,surg12_implant,12. Were implants used?,,String
surgical_history,surg12_implant_desc,12. Please list the number and type of all possible implants associated with this surgery:,,
surgical_history,surg12_specs,12. Select implant specifications:,,String
surgical_history,surg12_specs2,12. Select implant specifications:,,String
surgical_history,surg12_specs3,12. Select implant specifications:,,String
surgical_history,surg12_specs4,12. Select implant specifications:,,String
surgical_history,surg12_specs5,12. Select implant specifications:,,String
surgical_history,surg13,Add another surgery?,,String
surgical_history,surg13_table,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 141px;"" border=""1""> <tbody> <tr style=""height: 31px; background-color: #c2e0f4;""> <td style=""height: 31px; width: 13.7553%;"" colspan=""2"">13.</td> </tr> <tr style=""height: 36px;""> <td style=""width: 4.17254%; height: 36px;"">Type of Surgery </td> <td style=""width: 9.58275%; height: 36px;"">{surg13_name}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Anatomical Location</td> <td style=""width: 9.58275%; height: 18px;"">{surg13_location}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Hospital</td> <td style=""width: 9.58275%; height: 18px;"">{surg13_hosp}</td> </tr> <tr style=""height: 20px;""> <td style=""width: 4.17254%; height: 20px;"">Doctor's Name</td> <td style=""width: 9.58275%; height: 20px;"">{surg13_doc}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Year of Surgery</td> <td style=""width: 9.58275%; height: 18px;"">{surg13_year}</td> </tr> </tbody> </table></div>",,
surgical_history,surg13_name,13. Type of Surgery,,String
surgical_history,surg13_not_listed,13. Please list type of surgery:,,
surgical_history,surg13_year,13. Year of Surgery,,Datetime
surgical_history,surg13_location,13. Anatomical location of surgery,,String
surgical_history,surg13_loc_not_listed,13. Please list anatomical location of surgery:,,
surgical_history,surg13_doc,13. Doctor performing surgery,,
surgical_history,surg13_hosp,13. Hospital/location of surgery,,
surgical_history,surg13_implant,13. implant,,String
surgical_history,surg13_implant_desc,13. Please list the number and type of all possible implants associated with this surgery:,,
surgical_history,surg13_specs,13. Select implant specifications:,,String
surgical_history,surg13_specs2,13. Select implant specifications:,,String
surgical_history,surg13_specs3,13. implant specifications,,String
surgical_history,surg13_specs4,13. implant specifications,,String
surgical_history,surg13_specs5,13. Select implant specifications:,,String
surgical_history,surg14,Add another surgery?,,String
surgical_history,surg14_table,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 141px;"" border=""1""> <tbody> <tr style=""height: 31px; background-color: #c2e0f4;""> <td style=""height: 31px; width: 13.7553%;"" colspan=""2"">14.</td> </tr> <tr style=""height: 36px;""> <td style=""width: 4.17254%; height: 36px;"">Type of Surgery </td> <td style=""width: 9.58275%; height: 36px;"">{surg14_name}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Anatomical Location</td> <td style=""width: 9.58275%; height: 18px;"">{surg14_location}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Hospital</td> <td style=""width: 9.58275%; height: 18px;"">{surg14_hosp}</td> </tr> <tr style=""height: 20px;""> <td style=""width: 4.17254%; height: 20px;"">Doctor's Name</td> <td style=""width: 9.58275%; height: 20px;"">{surg14_doc}</td> </tr> <tr style=""height: 18px;""> <td style=""width: 4.17254%; height: 18px;"">Year of Surgery</td> <td style=""width: 9.58275%; height: 18px;"">{surg14_year}</td> </tr> </tbody> </table></div>",,
